id_usuario,fecha_corte,ingreso_mensual_usd,ingreso_mensual_pen,nivel_endeudamiento,frecuencia_ahorro,gasto_total_usd,gasto_total_pen,ratio_gastos_ingresos,porcentaje_gasto_esencial,porcentaje_gasto_discrecional,concentracion_categoria_principal,cantidad_categorias_utilizadas,gasto_alimentacion_pen,gasto_transporte_pen,gasto_vivienda_pen,gasto_servicios_pen,gasto_salud_y_bienestar_pen,gasto_educacion_pen,gasto_entretenimiento_pen,gasto_compras_pen,gasto_regalos_pen,gasto_viajes_pen,gasto_cuidado_personal_pen,gasto_otros_pen,perfil_financiero
SIN_U12967,2023-07-08,3466.37,12825.57,16.0,Alta,1750.4,6476.48,0.5049662903844656,0.4674730717920846,0.5325269282079155,0.2559291466969712,7,0.0,80.97,380.0,997.13,1569.48,0.0,1657.52,0.0,958.29,0.0,833.09,0.0,Saludable
SIN_U12968,2022-03-02,2309.13,8543.78,0.0,Alta,1347.85,4987.04,0.5837046853143824,0.3328888478937406,0.6671111521062594,0.43873119124771404,5,589.91,0.0,0.0,309.67,760.5500000000001,0.0,0.0,2187.97,0.0,1138.94,0.0,0.0,Saludable
SIN_U12969,2025-05-05,2013.83,7451.17,258.0,Nula,1773.57,6562.21,0.88069499411569,0.17897171836926887,0.8210282816307312,0.7295164281545393,7,137.38,112.88,0.0,0.0,794.54,129.65,52.07,4787.24,548.45,0.0,0.0,0.0,En riesgo
SIN_U12970,2023-07-08,7529.5,27859.15,0.0,Alta,5678.4,21010.08,0.7541536622617703,0.6514382620151851,0.3124704903551057,0.4015929496698727,10,424.63,1488.93,8437.5,1071.66,2264.05,0.0,1773.9,0.0,3478.2799999999997,1144.39,168.46,758.28,Saludable
SIN_U12971,2024-05-05,2599.57,9618.41,0.0,Alta,1391.1,5147.07,0.5351269633054697,0.5939048818065424,0.3252821508159011,0.24028427823985302,8,1236.7600000000002,0.0,0.0,478.32,882.82,458.97,683.3,0.0,388.36,602.59,0.0,415.95,Saludable
SIN_U12972,2021-11-07,5547.36,20525.23,214.0,Nula,3252.14,12032.92,0.5862500360531857,0.7118064443210792,0.13971338627698016,0.36878995289588895,8,946.19,1043.23,4437.62,0.0,1174.19,963.88,216.41,0.0,0.0,1464.75,0.0,1786.65,En riesgo
SIN_U12973,2023-11-11,2467.94,9131.38,309.0,Nula,1725.64,6384.87,0.6992228336183214,0.9314018922859822,0.06859810771401767,0.37872658331336423,6,233.31,2418.12,2094.66,0.0,1200.79,0.0,0.0,0.0,308.94,0.0,129.05,0.0,En riesgo
SIN_U12974,2024-05-17,2686.36,9939.53,0.0,Alta,1258.35,4655.89,0.4684219538706651,0.5308394313439535,0.46916056865604644,0.40013187596786004,6,336.81,947.38,0.0,0.0,940.27,247.07,321.39,1862.97,0.0,0.0,0.0,0.0,Saludable
SIN_U12975,2023-05-16,4706.45,17413.87,0.0,Alta,1479.37,5473.67,0.3143282091597701,0.5256473261997893,0.4743526738002108,0.2732444593846542,5,1067.14,0.0,0.0,0.0,1495.65,314.43,1326.57,0.0,1269.88,0.0,0.0,0.0,Saludable
SIN_U12976,2022-04-16,2413.08,8928.4,391.0,Nula,1487.21,5502.68,0.6163119332968654,0.4926890169880857,0.22318215851185239,0.3522937913889232,5,638.16,134.39,0.0,0.0,1938.56,0.0,1228.1,0.0,0.0,0.0,0.0,1563.47,En riesgo
SIN_U12977,2021-09-26,5549.39,20532.74,13.0,Media,4105.36,15189.83,0.7397858142967064,0.16469703742569866,0.8353029625743014,0.7698058503617223,9,450.28,446.84000000000003,0.0,736.41,565.51,302.68,154.33,11693.220000000001,728.2,0.0,112.36,0.0,En observación
SIN_U12978,2024-03-04,4616.14,17079.72,0.0,Alta,2658.28,9835.64,0.575866416529828,0.828736106648881,0.171263893351119,0.526574783135617,6,735.09,0.0,2236.86,0.0,5179.2,0.0,393.59,532.52,0.0,758.38,0.0,0.0,Saludable
SIN_U12979,2024-03-09,4778.28,17679.64,0.0,Alta,2155.61,7975.76,0.4511267652795567,0.7566576727484278,0.2433423272515723,0.34290023772029254,7,0.0,926.6800000000001,0.0,901.55,2734.8900000000003,1471.8000000000002,1052.12,0.0,519.09,0.0,369.63,0.0,Saludable
SIN_U12980,2022-07-02,4084.31,15111.95,23.0,Baja,2825.52,10454.42,0.6917986146986884,0.7456750350569424,0.1524914820716979,0.4314701341633491,7,169.66,472.89,2191.3,450.98,4510.77,0.0,0.0,1594.21,0.0,0.0,0.0,1064.6100000000001,En observación
SIN_U12981,2023-02-20,548.88,2030.86,81.0,Nula,344.93,1276.24,0.6284251566826994,0.6302811383438852,0.3697188616561149,0.3277518335109384,6,0.0,386.1,418.29,0.0,0.0,0.0,180.36,0.0,90.09,184.46,16.94,0.0,En riesgo
SIN_U12982,2022-08-30,3070.95,11362.52,0.0,Media,2599.66,9618.74,0.846532831859848,0.6514335557463868,0.3485664442536133,0.4362432085699375,7,1562.8600000000001,0.0,507.0,0.0,4196.110000000001,0.0,1006.14,0.0,904.33,1126.55,315.75,0.0,Saludable
SIN_U12983,2022-03-02,1451.46,5370.4,0.0,Alta,455.16,1684.09,0.31358769790417923,0.40640939617241356,0.5935906038275864,0.5558847805046049,6,24.44,0.0,0.0,0.0,499.89,160.1,40.26,936.16,0.0,0.0,23.24,0.0,Saludable
SIN_U12984,2022-06-21,6242.55,23097.44,0.0,Alta,3650.41,13506.52,0.5847626370633795,0.44397594643179733,0.47301229332204003,0.17834941939152352,10,928.16,2408.88,1196.69,0.0,0.0,1462.8400000000001,1255.1100000000001,1053.08,1549.29,970.96,1560.31,1121.2,Saludable
SIN_U12985,2024-01-20,2114.79,7824.72,0.0,Alta,810.81,3000.0,0.3833997701899479,0.46793,0.53207,0.3754633333333333,5,0.0,0.0,0.0,277.4,1126.3899999999999,0.0,549.08,0.0,621.46,0.0,425.66999999999996,0.0,Saludable
SIN_U12986,2023-11-04,5930.05,21941.18,0.0,Alta,2032.49,7520.21,0.34274415898685506,0.5324186425645029,0.4147344289587658,0.3959995797989684,6,0.0,1025.9,0.0,0.0,2978.0,0.0,707.51,0.0,1309.72,0.0,1101.6599999999999,397.42,Saludable
SIN_U12987,2023-11-24,5275.77,19520.35,0.0,Alta,2314.84,8564.91,0.4387681798107196,0.3056039117749048,0.6943960882250952,0.6789691894018736,7,451.13,224.23000000000002,1505.6599999999999,0.0,436.45,0.0,78.41,5815.31,0.0,0.0,53.72,0.0,Saludable
SIN_U12988,2022-03-13,7722.66,28573.84,0.0,Alta,3024.23,11189.65,0.3916047061504715,0.5786874477753996,0.3993485050917589,0.250983721564124,8,143.10000000000002,1158.77,2808.42,0.0,2365.02,0.0,377.96,2395.87,0.0,1694.74,0.0,245.77,Saludable
SIN_U12989,2023-10-29,1147.34,4245.16,263.0,Nula,473.12,1750.54,0.4123625080621263,0.7654609434802976,0.16768539993373474,0.29031613102242737,7,160.43,230.49,508.21,0.0,440.84,0.0,99.55,193.99,0.0,0.0,0.0,117.03,En riesgo
SIN_U12990,2024-06-25,5004.92,18518.2,89.0,Nula,2965.26,10971.46,0.5924690104936743,0.8187542952350919,0.18124570476490826,0.37110648901787,8,602.87,0.0,4071.58,654.48,3261.46,392.54,238.13,625.52,0.0,0.0,1124.88,0.0,En riesgo
SIN_U12991,2022-05-08,4244.45,15704.46,61.0,Nula,2469.94,9138.78,0.5819222749708444,0.6038212978099922,0.39617870219000784,0.5452708129531513,7,423.22,111.86,0.0,0.0,4983.110000000001,0.0,426.18,1766.46,697.19,730.76,0.0,0.0,En riesgo
SIN_U12992,2025-06-15,3575.33,13228.72,168.0,Nula,3066.95,11347.72,0.8578089295253865,0.812562347326159,0.1621603282421491,0.40365817979294527,9,570.99,1006.29,4580.6,0.0,2860.87,201.98,255.05,0.0,757.63,827.47,0.0,286.84,En riesgo
SIN_U12993,2023-06-07,3089.92,11432.7,0.0,Alta,2101.13,7774.18,0.6799949513256007,0.5898589947750116,0.36827935550759044,0.36827935550759044,5,0.0,685.13,0.0,0.0,2524.13,1376.4099999999999,2863.0699999999997,0.0,0.0,0.0,0.0,325.44,Saludable
SIN_U12994,2023-11-13,1440.54,5330.0,825.0,Nula,763.13,2823.58,0.5297527316145334,0.9623385914335703,0.037661408566429855,0.4840875767642497,5,437.34000000000003,0.0,0.0,727.13,185.91,1366.8600000000001,106.34,0.0,0.0,0.0,0.0,0.0,En riesgo
SIN_U12995,2023-03-21,3693.77,13666.95,0.0,Alta,2835.02,10489.57,0.7675139491630503,0.5544478944322789,0.44555210556772107,0.3787857843553168,7,1673.35,169.27,0.0,0.0,3973.3,0.0,1693.27,2089.23,723.7,0.0,167.45,0.0,Saludable
SIN_U12996,2024-06-10,4584.13,16961.28,0.0,Media,3681.93,13623.14,0.8031905726931827,0.7366884580206913,0.2633115419793087,0.285517142156654,9,444.6,1186.3799999999999,3889.64,0.0,3458.78,1056.6100000000001,1807.8799999999999,1235.85,334.64,0.0,208.76,0.0,Saludable
SIN_U12997,2021-10-26,3159.08,11688.6,0.0,Alta,1193.47,4415.84,0.37779036934803806,0.3697484510308344,0.5624841479763759,0.2188938005000181,9,151.17,915.0899999999999,0.0,163.71,402.78,0.0,302.58,767.66,447.0,0.0,966.6,299.25,Saludable
SIN_U12998,2025-04-28,6015.05,22255.68,62.0,Nula,3041.96,11255.25,0.5057248069425857,0.5038279913817996,0.4961720086182004,0.35640079074209813,10,424.97,68.42,749.33,0.0,4011.38,416.61,754.23,1166.29,1906.44,1524.73,232.85,0.0,En riesgo
SIN_U12999,2025-07-15,2498.74,9245.34,643.0,Nula,2016.25,7460.12,0.8069066809672075,0.8840876554264542,0.11591234457354574,0.3832016106979512,6,590.33,690.25,0.0,1185.33,2858.73,1270.76,0.0,0.0,864.72,0.0,0.0,0.0,En riesgo
SIN_U13000,2024-11-22,4041.44,14953.33,108.0,Nula,2690.44,9954.63,0.6657132111326656,0.7452682821963249,0.25473171780367526,0.30058676213982843,7,964.3199999999999,2822.2400000000002,0.0,640.08,2992.23,0.0,287.57,0.0,526.08,1722.11,0.0,0.0,En riesgo
SIN_U13001,2021-09-22,1427.21,5280.68,0.0,Alta,865.9,3203.83,0.6067081929078412,0.48022523042733234,0.5197747695726678,0.4498678144595687,5,152.58,0.0,0.0,139.87,1246.1100000000001,0.0,223.97,1441.3,0.0,0.0,0.0,0.0,Saludable
SIN_U13002,2022-06-22,1216.41,4500.72,0.0,Alta,467.93,1731.34,0.3846811519142394,0.606547529659108,0.3934524703408921,0.4844802291866416,5,0.0,113.84,0.0,97.5,838.8,0.0,0.0,479.26,0.0,0.0,201.94,0.0,Saludable
SIN_U13003,2021-11-12,5995.37,22182.87,237.0,Nula,4744.34,17554.06,0.7913339793874273,0.7130464405385419,0.2869535594614579,0.45668865208390536,9,583.49,800.87,697.6,1760.69,8016.74,657.47,2384.5499999999997,0.0,2388.62,0.0,264.03,0.0,En riesgo
SIN_U13004,2025-07-09,1803.58,6673.25,55.0,Nula,1515.01,5605.54,0.8400015524678695,0.8234835537700204,0.08128565668963204,0.48960492655480115,6,750.72,153.34,0.0,0.0,2744.5,967.51,0.0,0.0,455.65,0.0,0.0,533.82,En riesgo
SIN_U13005,2024-01-09,6256.93,23150.64,0.0,Media,5166.63,19116.53,0.8257452137070416,0.139391406285555,0.8606085937144452,0.7572033208955811,7,621.79,795.9200000000001,0.0,0.0,1063.69,183.28,1137.85,14475.100000000002,838.9,0.0,0.0,0.0,En observación
SIN_U13006,2023-12-10,4307.0,15935.9,0.0,Alta,1501.88,5556.96,0.3487067564429998,0.3991930839883678,0.570009501597996,0.24613997581411418,8,166.64999999999998,0.0,0.0,426.26,1367.79,257.6,0.0,1207.4,736.11,0.0,1224.01,171.14,Saludable
SIN_U13007,2022-12-26,5475.15,20258.06,0.0,Alta,2480.58,9178.15,0.45306155995726144,0.3771141243060966,0.5431813600780113,0.335270179720314,7,0.0,789.52,0.0,0.0,1924.94,746.75,3077.16,0.0,1161.26,746.98,0.0,731.54,Saludable
SIN_U13008,2023-09-22,3593.16,13294.69,0.0,Alta,1735.59,6421.68,0.4830260828908259,0.6371774987230755,0.3628225012769244,0.23409917653947251,7,294.69,1342.83,0.0,757.85,1003.34,693.04,1503.31,826.62,0.0,0.0,0.0,0.0,Saludable
SIN_U13009,2024-01-29,8500.18,31450.67,0.0,Alta,5936.99,21966.86,0.6984546209609679,0.3391490636349483,0.6608509363650517,0.20348652470130005,9,2776.91,1089.57,0.0,570.71,1509.83,1503.02,4469.96,4004.18,0.0,1930.99,4111.6900000000005,0.0,Saludable
SIN_U13010,2024-06-02,6334.06,23436.02,296.0,Nula,2980.73,11028.7,0.47058758521390703,0.1960802270439852,0.7669571209662062,0.7103611486394588,9,118.99,205.66,0.0,604.22,1233.6399999999999,0.0,71.8,7834.36,454.2,0.0,98.18,407.65,En riesgo
SIN_U13011,2023-02-07,2298.98,8506.23,296.0,Nula,2007.32,7427.08,0.8731350424971074,0.952603176483894,0.047396823516105926,0.32124738120499574,6,375.11,2385.93,0.0,1306.67,2062.5,944.85,0.0,0.0,0.0,0.0,352.02,0.0,En riesgo
SIN_U13012,2023-10-09,5159.95,19091.81,0.0,Media,4341.75,16064.48,0.8414325720210467,0.5846189854884815,0.38663809846319336,0.3223546607173092,9,877.72,0.0,808.95,2043.02,5178.46,483.45,505.2,0.0,854.39,4851.55,0.0,461.74,En observación
SIN_U13013,2024-05-08,5735.32,21220.68,0.0,Alta,2683.24,9927.99,0.4678448630590795,0.28152022715574854,0.7184797728442515,0.3352682667891487,6,259.12,0.0,0.0,0.0,2535.81,0.0,2257.99,3328.54,0.0,485.65,1060.88,0.0,Saludable
SIN_U13014,2022-09-13,1484.15,5491.36,197.0,Nula,544.45,2014.47,0.36684297409291516,0.5987579859714962,0.40124201402850374,0.34968502881651253,6,232.29,59.79,0.0,209.67,704.4300000000001,0.0,476.28,332.01,0.0,0.0,0.0,0.0,En riesgo
SIN_U13015,2022-08-25,3000.5,11101.85,0.0,Alta,1581.4,5851.18,0.5270454924179304,0.529088149740736,0.47091185025926396,0.34085432340143357,5,0.0,1315.78,0.0,1458.31,321.7,0.0,1994.4,0.0,0.0,0.0,760.99,0.0,Saludable
SIN_U13016,2023-04-24,6693.8,24767.06,0.0,Media,5638.25,20861.53,0.8423093011443425,0.18896265039045557,0.8110373496095444,0.6892615258804125,8,782.83,1091.7,0.0,625.9,1140.1499999999999,301.47,71.75,14379.05,0.0,2468.6800000000003,0.0,0.0,En observación
SIN_U13017,2023-04-25,8447.3,31255.01,0.0,Alta,5532.77,20471.25,0.6549749624140259,0.3243368138242657,0.6756631861757343,0.5575023508579106,10,1012.37,929.72,0.0,663.26,3770.48,263.75,297.96,11412.77,1374.31,553.68,192.95,0.0,Saludable
SIN_U13018,2023-07-15,3651.73,13511.4,188.0,Nula,2498.17,9243.23,0.6841058895372878,0.8583038613125498,0.08571246198569116,0.40355806357734253,7,527.9,3730.18,0.0,0.0,2482.54,1192.8799999999999,443.99,0.0,0.0,0.0,348.27,517.47,En riesgo
SIN_U13019,2025-05-04,2862.73,10592.1,0.0,Alta,1356.23,5018.05,0.47375407390847196,0.46810812965195636,0.4823148434152709,0.37449407638425286,7,469.76,0.0,0.0,0.0,1879.23,0.0,334.61,638.12,0.0,812.13,635.4200000000001,248.78,Saludable
SIN_U13020,2022-04-20,7769.95,28748.82,0.0,Alta,5235.95,19373.02,0.6738717752366489,0.4675280364135277,0.5324719635864723,0.26694753838069646,10,847.66,892.73,4064.81,310.29,2060.09,881.85,2548.4500000000003,2181.66,413.9,5171.58,0.0,0.0,Saludable
SIN_U13021,2023-01-09,1923.91,7118.47,7.0,Alta,918.42,3398.15,0.4773716026217442,0.7868016420699498,0.21319835793005018,0.422609360975825,6,88.02,0.0,0.0,1436.09,720.96,428.6,0.0,620.88,0.0,0.0,103.6,0.0,Saludable
SIN_U13022,2023-09-05,6226.1,23036.57,0.0,Alta,2028.1,7503.97,0.32574163601612566,0.2701903125945333,0.7298096874054667,0.6910235515333883,7,51.38,60.83,0.0,302.37,1612.92,0.0,172.66,5185.42,118.39,0.0,0.0,0.0,Saludable
SIN_U13023,2024-05-24,3873.59,14332.28,2.0,Alta,1245.92,4609.9,0.321644779132536,0.7961886374975596,0.20381136250244042,0.2653072734766481,7,123.46,964.0,408.54,0.0,1223.04,951.31,642.63,0.0,0.0,0.0,296.92,0.0,Saludable
SIN_U13024,2022-08-31,4306.55,15934.24,0.0,Media,3725.85,13785.64,0.8651588858831315,0.5169567753111208,0.42677888005199616,0.34196381161846673,9,814.26,225.85000000000002,0.0,378.28,4714.19,994.0,0.0,3420.17,2103.6,0.0,359.65,775.64,En observación
SIN_U13025,2022-04-05,3655.98,13527.13,0.0,Alta,2654.17,9820.43,0.7259804484707247,0.15305643439238403,0.846943565607616,0.6956538562975348,6,185.82,596.76,0.0,0.0,720.5,0.0,332.21000000000004,6831.620000000001,0.0,1153.52,0.0,0.0,En observación
SIN_U13026,2022-03-20,976.78,3614.09,0.0,Alta,761.04,2815.85,0.7791314318474989,0.4395084965463359,0.560491503453664,0.4729761883623062,5,401.76,109.95,0.0,0.0,725.88,0.0,246.43,1331.83,0.0,0.0,0.0,0.0,En observación
SIN_U13027,2022-12-13,4616.6,17081.42,76.0,Nula,2638.93,9764.04,0.5716176406879521,0.5639960508150315,0.3650282055378716,0.2598125366139426,7,2009.63,514.5,0.0,918.96,2063.79,0.0,2536.82,1027.33,0.0,0.0,0.0,693.01,En riesgo
SIN_U13028,2024-03-30,3178.88,11761.86,148.0,Nula,1481.85,5482.84,0.4661547463257499,0.6630687745766792,0.3369312254233207,0.46860203835968217,7,94.15,634.29,2569.27,337.79,0.0,0.0,397.71,0.0,0.0,523.56,926.0699999999999,0.0,En riesgo
SIN_U13029,2022-10-05,5078.77,18791.45,0.0,Alta,1606.02,5942.27,0.31622223491120877,0.586824563676844,0.4131754363231559,0.4131754363231559,5,730.3399999999999,1274.8899999999999,0.0,1026.19,455.65,0.0,2455.2,0.0,0.0,0.0,0.0,0.0,Saludable
SIN_U13030,2023-07-20,4663.97,17256.69,0.0,Alta,3431.14,12695.22,0.73566939753043,0.3248679424224236,0.621313376215615,0.2583366022802283,8,930.48,0.0,0.0,1643.6100000000001,1550.18,0.0,2448.56,3279.64,1804.36,355.15,0.0,683.24,Saludable
SIN_U13031,2024-07-03,4576.55,16933.24,0.0,Alta,1722.12,6371.84,0.3762921851613114,0.4676215975291281,0.5323784024708719,0.3699873192044998,6,241.95,672.9,0.0,347.16,1717.6,0.0,0.0,2357.5,1034.73,0.0,0.0,0.0,Saludable
SIN_U13032,2022-05-31,7342.95,27168.92,0.0,Alta,4551.7,16841.29,0.6198734840901817,0.7378158086464873,0.2621841913535127,0.239084416930057,8,1829.2,2163.07,4026.49,0.0,3933.73,473.28,945.8299999999999,0.0,0.0,3223.24,246.45,0.0,Saludable
SIN_U13033,2022-05-01,6529.72,24159.96,52.0,Nula,4124.88,15262.06,0.6317085571816249,0.8394685907406996,0.11947600782594223,0.3908489417549138,7,3350.49,208.27,0.0,0.0,5965.16,3288.1,677.61,0.0,1145.84,0.0,0.0,626.59,En riesgo
SIN_U13034,2022-07-09,4000.68,14802.52,38.0,Nula,3287.57,12164.01,0.8217528020236561,0.5509334503999914,0.4020351841210259,0.35922364417655034,7,2372.63,1681.5099999999998,0.0,1469.44,1177.98,0.0,4369.6,0.0,0.0,0.0,520.76,572.09,En riesgo
SIN_U13035,2024-01-18,2347.2,8684.64,0.0,Alta,963.15,3563.66,0.41033997955010226,0.3380821963935953,0.5375625059629707,0.45429979290953687,5,326.42,0.0,0.0,0.0,878.39,0.0,1618.97,0.0,0.0,0.0,296.72,443.16,Saludable
SIN_U13036,2024-10-08,3870.59,14321.18,0.0,Alta,1510.88,5590.26,0.3903487581996543,0.2781659529252664,0.7218340470747335,0.5365063521195794,5,174.57000000000002,0.0,0.0,0.0,1380.4499999999998,0.0,848.5,2999.21,0.0,0.0,187.53,0.0,Saludable
SIN_U13037,2022-04-21,5755.24,21294.39,0.0,Alta,2841.08,10512.0,0.4936510032596382,0.49812214611872146,0.5018778538812785,0.3551864535768645,8,1057.6200000000001,0.0,444.92,0.0,3733.72,0.0,884.55,634.07,795.27,1420.39,1541.46,0.0,Saludable
SIN_U13038,2023-11-17,2982.66,11035.84,143.0,Nula,2481.61,9181.96,0.8320123648018883,0.6961226143437785,0.3038773856562216,0.3474944347394238,6,354.65999999999997,3190.68,0.0,1088.41,1758.02,0.0,546.31,0.0,2243.88,0.0,0.0,0.0,En riesgo
SIN_U13039,2022-05-10,4159.01,15388.34,0.0,Alta,1852.5,6854.25,0.4454185010375065,0.5405317868475763,0.3999795747164169,0.35758543969070283,8,444.84,261.09,0.0,0.0,2450.98,548.03,1379.6100000000001,616.07,0.0,0.0,745.8800000000001,407.75,Saludable
SIN_U13040,2025-01-20,4269.52,15797.22,0.0,Alta,2249.6,8323.52,0.526897637205119,0.4822635135135135,0.5177364864864865,0.4988045922878782,7,757.15,391.32,0.0,1272.1399999999999,1280.57,312.95,157.58,0.0,4151.81,0.0,0.0,0.0,Saludable
SIN_U13041,2021-10-27,1804.72,6677.46,132.0,Nula,839.76,3107.11,0.4653131787756549,0.7050506740990824,0.1816865189838789,0.33522791275493946,6,1041.59,140.41,0.0,305.31,703.36,0.0,0.0,0.0,0.0,564.52,0.0,351.92,En riesgo
SIN_U13042,2024-05-30,3185.15,11785.06,0.0,Alta,1740.7,6440.59,0.5465048741817496,0.1299197744306034,0.8532960489644581,0.777905440340093,8,87.44,23.38,0.0,96.38,629.56,0.0,38.78,5010.17,446.78,0.0,0.0,108.1,Saludable
SIN_U13043,2021-12-03,3451.75,12771.48,72.0,Nula,2551.77,9441.55,0.7392684869993481,0.6736796394659775,0.17498292123644954,0.4825489458828265,7,290.76,1219.38,0.0,0.0,4556.01,294.43,855.14,0.0,796.97,0.0,0.0,1428.8600000000001,En riesgo
SIN_U13044,2022-06-17,4487.84,16605.01,210.0,Nula,3621.62,13399.99,0.8069850975079325,0.3812711800531195,0.5935705922168599,0.5841870031246292,7,773.95,431.83000000000004,0.0,0.0,3409.13,494.12,125.74,7828.1,0.0,0.0,0.0,337.12,En riesgo
SIN_U13045,2023-06-11,1507.05,5576.08,740.0,Nula,1258.79,4657.52,0.8352675757274145,0.9468816022260773,0.0531183977739226,0.5152892526494786,5,904.23,543.61,0.0,562.31,2399.97,0.0,0.0,0.0,0.0,0.0,247.4,0.0,En riesgo
SIN_U13046,2023-05-27,3775.33,13968.72,0.0,Media,3095.75,11454.28,0.8199945435233477,0.5728120842165548,0.333677018546779,0.31137181909295036,9,999.53,720.98,448.82,825.28,3566.54,0.0,0.0,947.75,0.0,2492.77,381.51,1071.1,Saludable
SIN_U13047,2023-04-17,7621.8,28200.66,0.0,Alta,4242.21,15696.18,0.5565889947256554,0.14345847206135506,0.8565415279386449,0.6302788321744526,8,614.41,111.45,0.0,585.74,576.43,363.72,2494.23,9892.97,1057.23,0.0,0.0,0.0,Saludable
SIN_U13048,2023-03-09,500.0,1850.0,30.0,Alta,214.05,791.99,0.42810000000000004,0.6829000366166238,0.3170999633833761,0.34425939721461124,7,38.23,0.0,272.65,0.0,200.51999999999998,29.45,121.57,55.28,0.0,74.29,0.0,0.0,Saludable
SIN_U13049,2024-04-05,5906.64,21854.57,98.0,Nula,3588.99,13279.26,0.607619560359189,0.877762013847157,0.12223798615284286,0.4116697767797302,8,1559.31,2738.97,5466.67,0.0,1503.96,387.12,813.49,0.0,315.82,0.0,493.92,0.0,En riesgo
SIN_U13050,2023-07-20,3793.43,14035.69,0.0,Alta,2174.8,8046.76,0.573307007114933,0.6300709850921364,0.36992901490786356,0.2749081617943122,7,527.43,1722.71,0.0,607.77,2212.12,0.0,1169.67,1045.2,0.0,0.0,761.86,0.0,Saludable
SIN_U13051,2021-08-30,5308.0,19639.6,0.0,Alta,1727.73,6392.6,0.32549547852298416,0.8047539342364609,0.1952460657635391,0.4724603447736445,6,340.75,0.0,1783.47,0.0,3020.25,0.0,502.49,0.0,590.98,0.0,154.66,0.0,Saludable
SIN_U13052,2024-10-10,3091.78,11439.59,0.0,Alta,2067.23,7648.75,0.6686213119950319,0.9298695865337474,0.07013041346625266,0.6304141199542409,7,1067.14,0.0,4821.88,359.88,631.13,232.31,0.0,0.0,333.04,0.0,203.37,0.0,Saludable
SIN_U13053,2021-08-22,3933.07,14552.36,0.0,Alta,1461.73,5408.4,0.3716511529161698,0.26102359292951705,0.738976407070483,0.6586883366614895,8,161.27,41.39,0.0,301.35,907.71,0.0,72.13,3562.45,143.07,0.0,219.03,0.0,Saludable
SIN_U13054,2022-09-02,4121.21,15248.48,32.0,Alta,1277.63,4727.23,0.310013321330386,0.7432471024257336,0.25675289757426656,0.26029196802355714,7,177.95,493.0,0.0,1230.46,1194.42,417.67,247.54,966.19,0.0,0.0,0.0,0.0,Saludable
SIN_U13055,2023-11-15,1209.79,4476.22,0.0,Alta,851.75,3151.48,0.7040478099504873,0.4658604845977128,0.5341395154022871,0.2969239849213703,5,394.79,929.67,0.0,0.0,0.0,143.69,935.75,0.0,747.58,0.0,0.0,0.0,Saludable
SIN_U13056,2022-07-15,5747.85,21267.04,0.0,Alta,3262.2,12070.14,0.5675513452856285,0.19817997140049742,0.8018200285995026,0.6773823667331117,9,405.33,195.79000000000002,0.0,327.82,1298.24,164.88,0.0,8176.1,281.52,522.47,697.99,0.0,Saludable
SIN_U13057,2024-08-15,5495.07,20331.76,0.0,Media,4575.23,16928.35,0.8326063180268859,0.7012532231434252,0.29874677685657497,0.29322290713507226,10,1866.92,983.44,4963.78,485.4,3167.31,404.21,0.0,524.51,1118.79,2438.26,975.73,0.0,Saludable
SIN_U13058,2024-01-22,1683.27,6228.1,250.0,Nula,1305.7,4831.09,0.7756925508088424,0.9533376525794386,0.046662347420561405,0.3629263789331186,5,1753.33,1502.53,0.0,495.52,854.28,0.0,225.43,0.0,0.0,0.0,0.0,0.0,En riesgo
SIN_U13059,2022-11-09,1422.36,5262.73,0.0,Alta,822.15,3041.96,0.5780182232346242,0.6530362003445147,0.34696379965548524,0.4409098081500086,7,0.0,174.45999999999998,0.0,233.31,1341.23,237.51,531.8199999999999,0.0,331.59,0.0,192.04,0.0,Saludable
SIN_U13060,2023-09-28,6181.37,22871.07,6.0,Alta,2190.94,8106.48,0.35444246178436173,0.6294334902448412,0.325275582003533,0.33684780570605244,8,301.49,174.52,1895.83,0.0,2730.6499999999996,0.0,443.48,1400.85,792.51,0.0,0.0,367.15,Saludable
SIN_U13061,2021-08-05,3693.43,13665.69,0.0,Alta,2416.79,8942.12,0.6543483970184896,0.49926080168908493,0.42159130049697385,0.42159130049697385,7,1572.8,125.0,0.0,775.91,1313.98,676.76,0.0,0.0,0.0,3769.92,0.0,707.75,Saludable
SIN_U13062,2022-02-02,3775.13,13967.98,50.0,Nula,2384.45,8822.46,0.631620632931846,0.8063635312599888,0.1936364687400113,0.2972526936931423,6,264.0,2622.5,0.0,1843.97,2383.64,0.0,818.7,889.65,0.0,0.0,0.0,0.0,En observación
SIN_U13063,2024-12-24,8539.6,31596.52,0.0,Media,7436.08,27513.5,0.8707761487657502,0.35808203245679393,0.6200694204663165,0.5559125520199175,9,1095.15,407.16,0.0,1125.4099999999999,7224.37,0.0,230.08,15295.1,802.5,0.0,732.6,601.13,En observación
SIN_U13064,2022-01-18,3659.26,13539.26,0.0,Alta,1148.77,4250.45,0.313935057907883,0.5403004387770707,0.4596995612229293,0.21684762789822257,8,225.82,283.04,306.05,0.0,921.7,559.9100000000001,803.0,0.0,299.02,851.91,0.0,0.0,Saludable
